144	1.2	0
-3.141593	1.869911	2.701025
2.380392	2.500101	-0.120466
rec.job180001.bl.pdb	140.284	87.038	-22.857
lig.job180001.bl.pdb	130.119	58.173	94.183
2.879793	1.195355	1.200319	0	19	21	2605.142
2.879793	1.488617	1.159546	143	21	18	2123.815
2.879793	1.335669	0.897240	139	21	19	1658.080
2.879793	1.184361	0.625864	140	21	19	1602.831
2.879793	1.014500	0.906702	1	17	24	1598.532
-2.094395	0.992645	-1.723759	137	25	0	1587.014
2.094395	1.824694	1.850876	16	29	8	1517.581
2.617994	1.413347	-1.339188	18	15	10	1509.817
2.617994	1.195355	1.200319	2	21	20	1487.476
-2.094395	0.899350	-2.069907	140	25	5	1472.624
2.617994	1.310100	1.488307	3	20	21	1468.086
2.617994	1.184361	0.625864	0	22	19	1435.977
2.356194	0.700570	1.559208	5	12	27	1435.270
2.617994	1.504028	0.636812	140	24	14	1434.093
2.617994	1.325504	-1.671296	16	16	12	1432.341
2.617994	1.488617	1.159546	1	22	19	1406.095
2.879793	2.579248	-2.364801	139	12	140	1399.947
2.879793	2.881233	-2.582574	138	7	139	1399.005
-2.094395	1.214854	-1.966664	139	25	2	1390.822
2.617994	0.674054	1.013609	4	13	25	1388.544
-2.879793	2.719179	-1.780644	129	10	141	1375.792
2.356194	1.256302	0.062705	2	26	17	1371.850
2.617994	0.906588	1.252948	7	14	26	1363.285
2.617994	1.025536	1.576859	10	16	21	1359.246
-1.047198	2.299159	2.264663	138	7	20	1354.320
2.617994	1.809167	1.213774	2	24	16	1353.426
1.308997	2.664082	-1.071402	136	6	20	1312.990
2.356194	0.674054	1.013609	6	14	25	1308.006
2.617994	1.977582	0.969896	0	26	12	1301.965
-3.141593	1.184361	0.625864	136	20	19	1291.411
-3.141593	2.881233	-2.582574	135	9	140	1289.056
2.617994	1.662363	0.915448	0	24	16	1288.645
2.617994	1.812176	0.656819	141	25	10	1288.450
2.617994	1.256302	0.062705	142	26	17	1284.229
-2.356194	2.719179	-1.780644	135	9	139	1282.658
2.617994	1.214854	-1.966664	12	15	19	1281.670
2.617994	1.696674	-1.253233	19	15	9	1273.355
2.879793	1.325504	-1.671296	12	19	12	1250.574
0.785398	1.113094	-0.272241	4	139	20	1250.205
2.879793	1.809167	1.213774	136	24	13	1245.103
-2.356194	1.214854	-1.966664	128	23	0	1243.606
-2.094395	2.455966	-0.641220	116	11	3	1238.860
-1.570796	2.724429	-0.348782	117	5	1	1225.556
2.617994	0.615174	-0.666022	16	18	19	1223.206
1.308997	2.984978	1.954446	140	4	139	1221.774
-3.141593	2.396274	-1.959260	136	16	1	1219.192
-2.617994	2.456751	-1.503343	127	13	142	1215.775
-1.832596	1.242974	-2.977882	138	26	7	1212.489
-2.879793	1.450119	-2.739050	14	24	14	1211.500
1.308997	0.618092	2.539118	16	143	24	1210.788
2.094395	0.203748	0.590255	143	12	31	1208.052
-1.047198	2.356369	3.005869	123	138	1	1206.446
-1.832596	2.164094	-2.991358	139	137	122	1198.730
2.094395	0.899350	-2.069907	14	5	26	1187.304
2.094395	0.700570	1.559208	6	12	27	1181.071
2.879793	1.504028	0.636812	136	23	14	1179.966
2.356194	0.418037	1.360082	3	11	27	1179.170
-2.617994	2.153910	-1.714959	130	15	139	1176.452
-0.261799	1.741644	-2.695914	124	133	9	1176.171
2.879793	1.812176	0.656819	136	23	9	1174.218
0.523599	0.866955	-0.931351	139	7	12	1171.141
-0.523599	1.184361	0.625864	2	17	132	1169.615
-3.141593	1.335669	0.897240	138	20	18	1169.581
2.879793	1.045978	0.343692	139	21	24	1169.283
1.570796	0.700570	1.559208	11	14	27	1168.597
-2.356194	2.664082	-1.071402	120	11	2	1163.270
-3.141593	0.906588	1.252948	1	18	19	1163.092
2.617994	2.115563	0.685730	141	26	7	1160.979
1.832596	0.591903	2.010408	124	0	1	1159.011
2.094395	0.418037	1.360082	5	10	27	1158.083
-0.785398	1.977582	0.969896	8	19	131	1156.092
-2.094395	2.664082	-1.071402	124	6	142	1156.003
-3.141593	1.488617	1.159546	135	22	15	1154.411
2.356194	0.619654	-2.216909	10	5	28	1150.716
2.879793	0.906588	1.252948	1	17	24	1148.914
1.308997	1.982574	-1.115518	143	3	18	1145.276
-1.832596	1.391910	3.030322	137	25	8	1142.379
2.356194	0.831641	0.616218	2	21	22	1139.950
-2.356194	1.448123	-2.163292	138	24	0	1139.038
-0.785398	1.599406	1.426070	142	122	130	1137.979
2.879793	1.662363	0.915448	140	24	14	1136.995
2.617994	0.700570	1.559208	10	13	24	1134.593
-2.094395	0.619654	-2.216909	2	28	8	1133.919
2.879793	0.674054	1.013609	2	14	25	1133.800
1.308997	0.914445	2.687814	24	138	20	1130.544
1.570796	2.379497	0.561089	14	131	0	1130.393
2.356194	0.899350	-2.069907	14	8	26	1130.009
2.356194	1.504028	0.636812	0	26	12	1130.002
-2.094395	1.335669	0.897240	131	15	139	1128.631
2.094395	0.992645	-1.723759	135	122	138	1125.204
-3.141593	2.115563	0.685730	9	1	9	1124.610
-2.879793	1.662363	0.915448	132	20	10	1124.203
0.261799	0.674054	1.013609	29	9	19	1122.945
-0.261799	2.187132	-0.479875	133	31	139	1121.682
-0.523599	0.290380	-0.796960	11	11	18	1120.260
2.094395	1.256302	0.062705	6	26	17	1120.102
-1.832596	0.618092	2.539118	10	5	123	1118.346
-0.785398	0.297065	2.160177	22	14	24	1117.960
-0.261799	0.418037	1.360082	121	143	10	1117.474
2.617994	1.599406	1.426070	7	23	19	1116.197
-3.141593	1.662363	0.915448	134	23	11	1115.847
-3.141593	1.135834	-1.431087	10	21	17	1114.622
2.356194	1.662363	0.915448	4	25	15	1114.545
2.094395	0.685216	-1.712745	19	5	21	1113.245
2.617994	1.335669	0.897240	142	22	19	1111.432
2.879793	0.709924	0.218797	141	19	26	1111.000
-0.523599	1.310100	1.488307	123	9	14	1109.982
-3.141593	1.045978	0.343692	136	20	23	1108.728
-0.523599	1.977582	0.969896	26	133	11	1107.459
2.356194	1.554776	0.100351	5	28	14	1106.435
-1.047198	2.478122	2.609777	135	9	22	1104.867
-3.141593	0.496451	0.593859	5	10	27	1104.839
-2.879793	2.379497	0.561089	11	0	11	1102.412
-2.879793	1.977582	0.969896	126	17	5	1101.721
1.047198	2.760637	2.781135	143	12	138	1099.753
2.356194	0.685216	-1.712745	21	9	20	1099.682
-1.308997	2.984978	1.954446	130	124	128	1099.665
1.832596	1.721184	-0.153948	4	23	0	1096.314
-0.261799	1.184361	0.625864	127	132	19	1095.887
-1.832596	1.569311	-3.003978	136	27	3	1094.485
1.570796	1.812176	0.656819	13	24	13	1094.258
-2.094395	1.242974	-2.977882	142	28	6	1092.689
2.094395	0.591903	2.010408	13	8	25	1092.486
1.570796	0.297065	2.160177	3	6	29	1091.001
1.570796	0.685216	-1.712745	11	0	26	1090.191
1.832596	2.587733	0.232235	135	25	3	1089.971
2.356194	0.906588	1.252948	9	14	26	1088.033
1.570796	0.709924	0.218797	138	134	20	1085.253
0.523599	1.135834	-1.431087	9	10	8	1083.712
-0.523599	1.506530	1.988858	121	7	1	1083.061
2.356194	1.812176	0.656819	0	26	10	1082.033
-2.879793	1.184361	0.625864	135	19	21	1081.179
1.832596	0.700570	1.559208	10	11	27	1080.266
-2.617994	2.115563	0.685730	12	143	10	1079.482
1.832596	0.831641	0.616218	11	22	22	1076.115
2.356194	2.588535	-2.976617	139	10	135	1075.538
-0.523599	2.033014	2.977192	130	130	8	1073.973
-1.308997	2.393226	1.857173	3	5	19	1072.966
2.356194	1.025536	1.576859	7	15	25	1071.824
-1.832596	0.762244	-0.273349	129	133	138	1071.765
-2.617994	2.719179	-1.780644	128	6	137	1071.241
-0.785398	1.809167	1.213774	143	123	127	1071.087
-1.308997	2.299159	2.264663	141	8	21	1069.868
-3.141593	1.374601	-2.456031	20	23	13	1069.540
-2.879793	2.001437	0.381215	12	143	10	1069.258
-2.617994	2.592629	0.909713	8	143	16	1069.078
2.356194	2.115563	0.685730	2	26	8	1069.057
