Epoch		 Train_Loss			 Val_loss			 Train_acc			 Val_acc
0		 2.274081511230469		 1.8988275152206422		 0.48696		 0.5354
1		 1.5841336697769166		 1.6476311073303223		 0.6261		 0.5709
2		 1.318055644302368		 1.6537305125236512		 0.68884		 0.5651
3		 1.1590245500564575		 1.1812347365379334		 0.73272		 0.726
4		 1.0561730636024476		 1.6802187628746033		 0.76224		 0.5833
5		 0.9810051738548279		 1.490907014465332		 0.77852		 0.6475
6		 0.9314275615501404		 1.1372242040634155		 0.79334		 0.7289
7		 0.8878258625793457		 1.096369998073578		 0.80336		 0.745
8		 0.8497474578857422		 0.9498922433376312		 0.81316		 0.7785
9		 0.8214275827407836		 1.0191570587158203		 0.81848		 0.7544
10		 0.7863019113731384		 1.1050879024505615		 0.82978		 0.7431
11		 0.7657033296203614		 1.103381342124939		 0.83548		 0.7414
12		 0.7446068181228638		 1.0578037289142608		 0.84004		 0.7689
13		 0.7161960618209838		 0.9779819743156433		 0.8482		 0.7826
14		 0.7076412698936463		 0.8953123074531555		 0.85004		 0.7907
15		 0.6900184646034241		 0.9650408543109894		 0.85352		 0.7751
16		 0.6740106053352356		 1.0883663673400878		 0.85982		 0.7463
17		 0.6615946421432495		 0.9927640833854675		 0.86214		 0.7701
18		 0.6495332055282593		 0.9245915494918823		 0.86556		 0.7915
19		 0.6392527061462402		 0.8204501516342163		 0.86774		 0.8168
20		 0.6295933055114746		 0.7738551524162293		 0.8708		 0.8297
21		 0.6139802736663819		 0.8649278309822083		 0.87592		 0.798
22		 0.6082049446964264		 1.1761342331409455		 0.87696		 0.7424
23		 0.603637246017456		 0.7781927723884583		 0.87914		 0.8271
24		 0.5864608169555664		 0.7848312635421753		 0.88306		 0.8297
25		 0.5829923631858825		 0.7161047432422638		 0.88284		 0.8436
26		 0.5749975688171387		 0.8151640697479248		 0.88544		 0.8138
27		 0.5669969798278809		 0.8174995191574097		 0.88788		 0.824
28		 0.5650873928260803		 0.807179656791687		 0.88906		 0.8167
29		 0.5528115607833862		 0.9238665883541107		 0.89158		 0.7918
30		 0.5505383431243897		 0.7393967751264572		 0.89154		 0.8383
31		 0.541963758687973		 1.030124178123474		 0.89542		 0.7646
32		 0.5413899766921997		 0.8637835025310516		 0.89402		 0.8182
33		 0.5348006015396118		 0.7189401247024536		 0.89626		 0.8493
34		 0.5312070733070373		 0.6721328221321106		 0.89758		 0.8582
35		 0.5268322689628601		 0.7438487760066986		 0.89686		 0.8376
36		 0.5188814227581025		 1.0846137618541718		 0.89976		 0.7522
