Epoch		 Train_Loss			 Val_loss			 Train_acc			 Val_acc
0		 1.903547992286682		 1.6127038736343384		 0.4852		 0.553
1		 1.4169025771713257		 2.076329153060913		 0.6254		 0.4535
2		 1.2127822021484376		 1.4310626419067383		 0.68468		 0.6471
3		 1.0860471870803834		 1.386485569381714		 0.7256		 0.6368
4		 1.001218554983139		 1.189942303943634		 0.7509		 0.703
5		 0.9367315974998474		 1.3818348202705384		 0.77074		 0.6705
6		 0.8914886393356323		 0.9996292671203614		 0.78562		 0.7541
7		 0.8538536071395874		 0.9243875108718872		 0.7968		 0.7702
8		 0.8220905354690552		 1.1886604541778565		 0.8062		 0.7052
9		 0.7903857105636597		 0.9547420701503754		 0.8172		 0.7733
10		 0.7694194914245606		 1.0615191973686218		 0.82202		 0.7362
11		 0.7480903534412384		 1.2565048585891723		 0.8282		 0.6905
12		 0.7289497001647949		 1.021961754798889		 0.83462		 0.7574
13		 0.7122958819961548		 0.9725551325798034		 0.83848		 0.7642
14		 0.6950003350639343		 0.9863821776866912		 0.84222		 0.7697
15		 0.6866957327270508		 0.7614837006092071		 0.8477		 0.8241
16		 0.6746490397834778		 0.9425564445972443		 0.8503		 0.7731
17		 0.6657064946365356		 1.2446618183612823		 0.8529		 0.7212
18		 0.651591303730011		 0.8773929318904877		 0.85788		 0.7974
19		 0.6401716842842102		 0.7481105347156525		 0.86114		 0.8274
20		 0.6293293487167358		 0.8314282583713531		 0.86552		 0.811
21		 0.6230006330871583		 0.8232402824878693		 0.86616		 0.8026
22		 0.6132789833545684		 0.9272358519077301		 0.86958		 0.7804
23		 0.6076571008300782		 0.7299444135665893		 0.8705		 0.8377
24		 0.598783456249237		 0.7289744475364685		 0.87538		 0.8377
25		 0.5958172644901276		 0.8989220071315766		 0.8736		 0.8032
26		 0.5896982567596436		 0.7180304585456848		 0.87586		 0.8432
27		 0.5840957474899292		 1.1003940217971802		 0.87736		 0.7472
28		 0.5814014280605316		 0.7963827016353607		 0.87816		 0.8142
29		 0.5694620202445984		 0.9520956296443939		 0.8824		 0.7777
30		 0.5600294787788391		 0.7420618084430695		 0.88606		 0.8288
31		 0.5637183399581909		 0.757574878358841		 0.8841		 0.8283
